id,origin_city,origin_state,origin_country,origin_zip_code,dest_city,dest_state,dest_country,dest_zip_code,rate_type,pallet,weight,commodity,user_id_requested,rate,carrier,carrier_name,date_requested,date_completed,user_id_completed,note_completed,facility_code,note_request,ship_date,lane_or_quote,ltl_flags,carrier_active
5311,Dallas,TX,US,,Oklahoma City,OK,,,Van,,18988,Chemicals (non-haz),,1188,,,2023-03-16 15:51:00,,,,,,,lane,,1
5312,Nashville,TN,US,,Long Beach,CA,,90802,Van,,,,224,980,21,Skyline Logistics,2022-07-07 16:37:00,,,,,,2022-07-16,lane,,0
5313,Memphis,TN,US,,Indianapolis,IN,US,,Van,,,Refrigerated Goods,,2210,7,Cardinal Carriers,2024-04-28 09:39:00,2024-04-28 12:41:00,179,,,,2024-05-01,lane,,1
5314,Long Beach,CA,,,Des Moines,IA,US,,LTL,,,Construction Materials,,1021,,,2025-06-13 11:02:00,,,,,,2025-06-25,lane,,1
5315,Buffalo,NY,,,Atlanta,GA,US,,Van,,,,,2241,,,2024-06-21 08:50:00,,,,NJ-NWK,,2024-07-03,lane,,1
5316,Detroit,MI,US,,Denver,CO,,,Van,,38638,,,1408,1,Apex Freightways,2025-02-22 08:12:00,,,,,,,lane,,1
5317,Orlando,FL,US,,Buffalo,NY,US,,Dump,,,,,1910,28,Heartland Express Co.,2021-07-08 12:00:00,2021-07-08 12:11:00,247,,,,2021-07-14,lane,,1
5318,Buffalo,NY,US,,Portland,OR,US,,Dump,,,,,3117,,,2024-06-12 04:18:00,,,,,,,lane,,1
5319,Phoenix,AZ,US,,Long Beach,CA,US,,Van,,,,,2021,,,2023-09-16 04:25:00,,,,,,2023-09-20,lane,,1
5320,Miami,FL,US,,Buffalo,NY,US,,Van,,30450,Industrial Machinery,143,1529,26,Old Glory Freight,2023-01-21 01:20:00,2023-01-21 03:42:00,232,,,,2023-02-04,lane,,0
5321,Sacramento,CA,US,,Los Angeles,CA,US,,Van,,,,,2011,28,Heartland Express Co.,2025-09-10 13:06:00,2025-09-10 16:05:00,105,,TX-DAL,,2025-09-21,lane,,1
5322,Miami,FL,US,,Omaha,NE,US,,Dump,,,,,2242,,,2022-08-19 13:05:00,,,,,,2022-08-25,lane,,1
5323,Des Moines,IA,,50301,Seattle,WA,US,,Dump,,,,,2791,10,Tideland Logistics,2025-12-20 03:51:00,,,,TX-DAL,,2025-12-25,quote,,0
5324,Salt Lake City,UT,,,Newark,NJ,US,07102,Van,,,Recycled Metals,,1941,,,2022-10-02 09:25:00,,,,,,2022-10-05,lane,,0
5325,Nashville,TN,US,,Albuquerque,NM,US,87101,Van,,31336,,,1599,22,Vanguard Freight Co.,2025-08-01 10:20:00,,,,,,2025-08-09,lane,,0
5326,Chicago,IL,US,,Cleveland,OH,,44101,Van,,,,,2553,,,2024-02-08 18:32:00,,,,,,2024-02-12,lane,,1
5327,Indianapolis,IN,,46204,Kansas City,MO,,,Van,,,,,1831,,,2024-10-11 05:44:00,,,,,,2024-10-23,lane,,0
5328,Salt Lake City,UT,US,,Milwaukee,WI,US,53201,Van,,,,138,2556,3,Beacon Transport,2024-08-30 07:35:00,,,,TN-MEM,,,quote,,1
5329,Seattle,WA,US,98101,Birmingham,AL,US,,Dump,,,,,1688,,,2022-09-11 02:29:00,2022-09-11 02:39:00,219,,,,2022-09-18,quote,,0
5330,Cincinnati,OH,US,,Minneapolis,MN,US,,Van,,,,,2218,,,2025-02-13 10:12:00,,,,,,,lane,,1
5331,Long Beach,CA,US,,Buffalo,NY,,,Van,,,,,2351,,,2025-03-19 23:29:00,,,,,,2025-03-27,lane,,1
5332,St. Louis,MO,,,Boise,ID,,,Van,,,,145,2640,25,Wayfinder Carriers,2022-11-06 20:28:00,2022-11-06 21:13:00,70,,,,2022-11-08,lane,,1
5333,Newark,NJ,US,,Kansas City,MO,US,64101,Dump,,21854,,,3136,,,2024-10-29 21:55:00,2024-10-29 22:47:00,59,,,,,lane,,1
5334,Oklahoma City,OK,US,,Jacksonville,FL,US,,Flatbed,,,,,3014,,,2025-12-17 09:15:00,,,,CA-LB,,2025-12-29,lane,,1
5335,Los Angeles,CA,,,Minneapolis,MN,US,55401,Van,,41367,,,1603,,,2026-03-06 05:53:00,,,,TX-DAL,,2026-03-19,lane,,1
5336,Reno,NV,,,Columbus,OH,,43215,Van,,25002,,,2624,4,Iron Range Carriers,2025-08-15 21:43:00,2025-08-15 23:08:00,218,,,,,lane,,1
5337,Boise,ID,,,Salt Lake City,UT,,84101,Van,,,,,1971,,,2025-07-24 08:32:00,,,,,,2025-08-06,lane,,1
5338,Omaha,NE,US,68101,Sacramento,CA,US,,Van,,,,,1534,,,2022-07-05 03:18:00,,,,,,2022-07-15,lane,,1
5339,Boise,ID,,,Memphis,TN,,,Van,,,,91,2086,,,2024-04-04 21:34:00,,,,,,2024-04-08,lane,,0
5340,Columbus,OH,US,,Richmond,VA,,,Van,,,,,1068,7,Cardinal Carriers,2021-03-07 15:11:00,2021-03-07 19:07:00,66,,,,2021-03-11,quote,,0
5341,Dallas,TX,US,,Sacramento,CA,US,,Van,,,Auto Parts,,1713,26,Old Glory Freight,2024-04-28 19:47:00,,,,,,2024-05-07,lane,,1
5342,Indianapolis,IN,US,,Newark,NJ,US,,LTL,,6612,,,516,,,2026-01-11 14:33:00,,,,,,2026-01-17,lane,,1
5343,Detroit,MI,US,,Sacramento,CA,US,95814,Van,,,Chemicals (non-haz),157,2477,,,2024-06-11 05:54:00,2024-06-11 07:53:00,226,,GA-ATL,,2024-06-24,lane,,1
5344,Newark,NJ,US,,Omaha,NE,US,,Van,,,,,2559,26,Old Glory Freight,2024-12-28 04:01:00,,,,,,2024-12-29,lane,,1
5345,Columbus,OH,US,,Indianapolis,IN,,,Van,,24639,Food Grade,,1640,27,Buckeye Hauling,2023-06-30 05:41:00,2023-06-30 09:21:00,201,,,,,lane,,1
5346,Albuquerque,NM,,,Charlotte,NC,,28201,Van,,,,,1325,8,Northwind Trucking,2024-02-19 01:00:00,2024-02-19 03:31:00,55,,,,2024-02-25,lane,,0
5347,Detroit,MI,,48201,Milwaukee,WI,US,,Van,,,Paper Products,,2478,,,2024-01-19 02:18:00,,,,GA-ATL,,,lane,,1
5348,Seattle,WA,,,Houston,TX,US,,Van,26,47997,Plastic Pellets,,1171,,,2023-07-01 06:45:00,,,,,,,quote,,0
5349,Jacksonville,FL,,,Charlotte,NC,US,28201,Van,,,,,2005,,,2022-07-30 10:30:00,,,,,,2022-08-01,lane,,0
5350,Long Beach,CA,,,Oklahoma City,OK,,,Dump,,41080,Industrial Machinery,,2670,,,2023-08-16 12:20:00,,,,CA-LB,,,lane,,1
5351,Atlanta,GA,,,Miami,FL,US,,Van,,,,,1441,,,2022-04-18 04:10:00,,,,,,2022-04-30,lane,,0
5352,Detroit,MI,,,Los Angeles,CA,,,Van,,,,,2232,,,2021-11-30 15:45:00,,,,TN-MEM,,2021-12-09,quote,,1
5353,Atlanta,GA,US,,Minneapolis,MN,US,55401,Van,,19177,,,2088,,,2023-12-22 20:56:00,,,,,,2023-12-30,lane,,1
5354,Dallas,TX,,,Indianapolis,IN,US,,Van,,20190,,,1638,26,Old Glory Freight,2025-12-26 18:58:00,,,,,,2026-01-04,quote,,1
5355,Newark,NJ,US,,Houston,TX,US,,Van,,,Steel Coils,,2512,5,Stellar Freight Solutions,2023-06-02 16:45:00,2023-06-02 19:57:00,62,,,,2023-06-07,lane,,0
5356,Columbus,OH,US,43215,Reno,NV,US,89501,Van Haz,,,,,2817,,,2025-09-29 19:41:00,,,,,,2025-10-10,quote,,1
5357,Indianapolis,IN,,,Atlanta,GA,,,Van,,35084,Recycled Metals,,978,27,Buckeye Hauling,2024-06-12 15:50:00,,,,,,2024-06-16,lane,,1
5358,Sacramento,CA,US,,Los Angeles,CA,US,,Van Haz,,,,56,3223,,,2024-10-06 18:59:00,,,,,,2024-10-18,lane,,1
5359,Kansas City,MO,US,,Salt Lake City,UT,US,,Van,,38510,Refrigerated Goods,,2381,26,Old Glory Freight,2023-09-19 17:58:00,,,,,,2023-09-28,lane,,1
5360,Cleveland,OH,,,Reno,NV,,,Van,,,Construction Materials,,2505,17,Black Hills Logistics,2022-08-27 14:23:00,2022-08-27 17:35:00,33,,,,2022-09-05,lane,,0
5361,Atlanta,GA,US,,Memphis,TN,,,LTL,,,Industrial Machinery,,602,,,2025-07-28 21:50:00,,,,CA-LB,,2025-08-01,lane,,1
5362,Jacksonville,FL,US,,Cleveland,OH,US,44101,Van,,,Lumber,,1375,18,Pinepoint Freight,2023-08-14 22:12:00,,,,,,2023-08-23,lane,,1
5363,Chicago,IL,US,,Portland,OR,,,Van,,,Industrial Machinery,,2590,,,2023-08-14 21:02:00,,,,,,2023-08-20,lane,,0
5364,Nashville,TN,US,,Memphis,TN,US,,Van,,20071,Steel Coils,,1571,27,Buckeye Hauling,2024-07-27 22:36:00,,,,,,,lane,,1
5365,New Orleans,LA,US,,Jacksonville,FL,US,,Van,14,,,,1664,,,2025-07-12 00:48:00,,,,,,2025-07-15,lane,,1
5366,Sacramento,CA,US,,Des Moines,IA,US,50301,Van,,,,,906,18,Pinepoint Freight,2023-12-16 22:12:00,,,,,,2023-12-23,lane,,0
5367,Kansas City,MO,,,Atlanta,GA,US,30303,Van,,,,,1928,,,2024-07-15 11:57:00,,,,CA-LB,,2024-07-22,quote,,1
5368,Richmond,VA,US,23218,Oklahoma City,OK,US,73101,Van,22,37321,,123,1122,,,2025-12-17 05:18:00,,,,,,2025-12-28,lane,,0
5369,Dallas,TX,US,75201,Long Beach,CA,,,Van,,,,,1281,,,2022-10-31 15:42:00,,,,,,,lane,,1
5370,Memphis,TN,US,,Seattle,WA,US,,Van,,,,,2465,,,2022-12-11 10:11:00,,,,,,2022-12-22,quote,,1
5371,Los Angeles,CA,,90001,Milwaukee,WI,US,,Van,,31611,,188,2621,,,2023-03-08 19:15:00,,,,,,2023-03-15,quote,,1
5372,Chicago,IL,US,,New Orleans,LA,,70112,Van,,,,,2057,,,2025-12-28 10:04:00,,,,,,2025-12-30,lane,,0
5373,Denver,CO,,,Newark,NJ,,07102,Van,,28252,,,2277,21,Skyline Logistics,2021-11-28 01:55:00,,,,NJ-NWK,,2021-12-11,lane,,1
5374,Seattle,WA,,,Los Angeles,CA,,,Van,,,,,2189,13,Frontier Hauling Co.,2025-06-25 11:31:00,,,,,,2025-07-01,lane,,0
5375,Pittsburgh,PA,,15201,Long Beach,CA,US,,Van,,20169,Auto Parts,181,2008,16,Coastline Carriers,2024-06-07 08:27:00,,,,NJ-NWK,,,lane,,0
5376,Indianapolis,IN,US,,Jacksonville,FL,US,,Van,,45310,Mixed Load,,985,,,2024-02-29 02:18:00,,,,IL-MAIN,,2024-03-11,lane,,1
5377,Reno,NV,,,Kansas City,MO,,,Van,,31856,Auto Parts,116,1269,12,Riverbend Carriers,2022-09-03 07:30:00,,,,,,,lane,,0
5378,Indianapolis,IN,US,,Los Angeles,CA,,90001,Van,,,Construction Materials,,2112,,,2022-11-10 23:05:00,2022-11-11 02:49:00,52,,TN-MEM,,2022-11-12,lane,,1
5379,Miami,FL,,33101,Nashville,TN,,,Van,,,Lumber,,1157,,,2023-08-27 08:51:00,2023-08-27 12:26:00,215,,,,2023-08-30,quote,,1
5380,Dallas,TX,,75201,Phoenix,AZ,US,85001,Van Haz,,20779,,,3048,,,2024-09-01 20:59:00,,,,,,2024-09-11,lane,,0
5381,Louisville,KY,,,Orlando,FL,US,,Van Haz,,,Aggregate,,2560,3,Beacon Transport,2024-01-01 10:49:00,,,,,,2024-01-07,lane,,1
5382,Seattle,WA,US,98101,Memphis,TN,,,Van,,,,,2222,4,Iron Range Carriers,2025-11-04 21:23:00,2025-11-05 00:26:00,87,,,,,lane,,1
5383,Miami,FL,US,,Sacramento,CA,,,Van,,18923,Construction Materials,,2346,27,Buckeye Hauling,2025-10-16 04:00:00,,,,,,2025-10-26,lane,,1
5384,Chicago,IL,US,,Kansas City,MO,US,64101,Van,,,Food Grade,,2022,,,2024-05-19 21:25:00,,,,IL-MAIN,,2024-05-28,lane,,0
5385,Cleveland,OH,US,,Long Beach,CA,US,,Van,,,Mixed Load,,2207,12,Riverbend Carriers,2023-05-17 07:01:00,,,,,,2023-05-24,quote,,1
5386,St. Louis,MO,US,63101,Denver,CO,US,,Van,,33768,,,1428,,,2024-05-14 12:44:00,,,,,,2024-05-26,lane,,1
5387,Salt Lake City,UT,,,Nashville,TN,US,37201,Van,,,,55,1445,,,2024-08-30 05:54:00,,,,NJ-NWK,,,lane,,1
5388,Buffalo,NY,US,14201,Salt Lake City,UT,,,Van,,47091,Construction Materials,24,1740,,,2022-03-19 07:26:00,,,,TX-DAL,,,lane,,1
5389,Cleveland,OH,,44101,Minneapolis,MN,,,Van,,16421,,188,1995,21,Skyline Logistics,2022-04-14 11:33:00,,,,CA-LB,,2022-04-27,lane,,1
5390,Memphis,TN,US,38101,Chicago,IL,US,60601,Van,,,,82,2532,1,Apex Freightways,2024-11-21 05:28:00,2024-11-21 06:03:00,24,,,,2024-12-02,lane,,1
5391,Cleveland,OH,US,,Nashville,TN,US,37201,Dump,,,,,2488,9,Summit Trail Freight,2024-04-18 15:11:00,,,,GA-ATL,,,lane,,0
5392,Reno,NV,US,,Omaha,NE,US,68101,Van,,,Mixed Load,,1653,,,2023-07-11 09:30:00,,,,,,2023-07-21,quote,,1
5393,Nashville,TN,US,,Detroit,MI,US,,LTL Haz,3,,,,1359,,,2024-06-09 23:08:00,,,,,,2024-06-11,lane,,1
5394,Reno,NV,US,,Dallas,TX,,,Van,,,,,1515,,,2025-08-24 07:40:00,,,,,,2025-09-06,quote,,1
5395,Kansas City,MO,US,64101,Milwaukee,WI,US,,Flatbed,,,Aggregate,,1854,,,2025-09-08 22:52:00,,,,IL-MAIN,,2025-09-14,lane,,1
5396,Jacksonville,FL,,,St. Louis,MO,,63101,Van,,16363,,,1894,,,2024-06-27 16:29:00,2024-06-27 17:57:00,147,,,,,quote,,0
5397,Boise,ID,US,83701,Dallas,TX,,,Van,,,,,1959,,,2024-04-07 06:47:00,,,,,,2024-04-16,lane,,1
5398,Dallas,TX,,75201,Sacramento,CA,US,,Van,3,38229,,,912,9,Summit Trail Freight,2021-12-17 18:33:00,,,,,,2021-12-29,lane,,0
5399,Phoenix,AZ,US,,Birmingham,AL,US,35201,Van,,,,,2050,,,2022-10-14 20:21:00,2022-10-14 20:40:00,234,,,,,lane,,1
5400,Memphis,TN,,,Seattle,WA,US,,Van,,,,88,2258,8,Northwind Trucking,2023-03-24 10:26:00,2023-03-24 10:48:00,241,,,,2023-04-07,lane,,0
5401,Nashville,TN,US,,Pittsburgh,PA,US,15201,Van Haz,,38386,,,2425,18,Pinepoint Freight,2025-01-07 08:36:00,,,,CA-LB,,,quote,,1
5402,Jacksonville,FL,,,Boise,ID,,,Van,,23364,,77,1619,,,2023-06-23 19:16:00,,,,TN-MEM,,2023-07-05,lane,,0
5403,Indianapolis,IN,US,,Reno,NV,,89501,Van,,34131,,,1930,6,Sentinel Logistics,2023-05-22 09:15:00,,,,,,2023-05-28,quote,,1
5404,Albuquerque,NM,US,,Buffalo,NY,,,Van,,,Beverages,,958,20,Crestwood Carriers,2023-08-25 00:38:00,,,,,,,lane,,0
5405,Portland,OR,US,,Newark,NJ,US,,Van,,29255,Chemicals (non-haz),,1421,,,2025-04-01 02:50:00,,,,,,2025-04-14,lane,,0
5406,Louisville,KY,US,,Milwaukee,WI,US,53201,Van,,20481,Recycled Metals,,2449,22,Vanguard Freight Co.,2024-05-08 23:32:00,2024-05-09 00:36:00,21,,,,,lane,,1
5407,Phoenix,AZ,,,Long Beach,CA,US,,Van,,16828,,,2066,,,2023-08-13 10:22:00,,,,,,2023-08-25,lane,,0
5408,Charlotte,NC,US,,Newark,NJ,,07102,Van,,39460,,,2021,26,Old Glory Freight,2021-02-14 00:06:00,,,,TN-MEM,,2021-02-28,quote,,1
5409,Kansas City,MO,,,Louisville,KY,US,,Van,,16300,,,987,4,Iron Range Carriers,2025-04-05 21:37:00,,,,,,2025-04-06,lane,,1
5410,Atlanta,GA,US,,Newark,NJ,US,07102,Van,,38491,,,1709,,,2022-10-28 05:39:00,,,,,,2022-11-02,quote,,1
5411,Oklahoma City,OK,,,Dallas,TX,,,Van,,22820,,,1192,,,2023-10-06 17:56:00,,,,,,,lane,,0
5412,Cincinnati,OH,US,,Denver,CO,,80201,Van,,,,79,1795,28,Heartland Express Co.,2023-06-06 14:23:00,,,,,,2023-06-10,lane,,1
5413,Kansas City,MO,,,Boise,ID,,,Dump,,,,124,3092,,,2025-10-28 03:17:00,2025-10-28 06:23:00,148,,TN-MEM,,2025-11-04,lane,,1
5414,Miami,FL,,,Boise,ID,US,,Van,,33788,,103,1451,5,Stellar Freight Solutions,2024-07-05 00:14:00,,,,,,2024-07-13,lane,,0
5415,Orlando,FL,,,Pittsburgh,PA,US,15201,Van,,,,,1671,,,2023-09-25 18:48:00,2023-09-25 20:55:00,95,,,,,lane,,1
5416,Kansas City,MO,US,,St. Louis,MO,US,,Van,,,,,2092,21,Skyline Logistics,2025-01-13 08:01:00,,,,,,2025-01-20,lane,,1
5417,Columbus,OH,,,Houston,TX,,,Van Haz,,,,68,3411,,,2024-10-02 11:06:00,,,,,,2024-10-09,quote,,1
5418,Orlando,FL,US,,Kansas City,MO,,,Van,,,,,2022,,,2025-06-06 09:32:00,,,,,,2025-06-17,lane,,0
5419,Long Beach,CA,US,,Sacramento,CA,US,,Van,,17094,,,947,,,2023-11-02 21:46:00,,,,IL-MAIN,,2023-11-12,lane,,0
5420,Salt Lake City,UT,US,,Newark,NJ,US,07102,Van,,25301,Consumer Goods,,2441,,,2023-02-23 04:31:00,,,,,,,lane,,1
5421,Minneapolis,MN,US,,Oklahoma City,OK,US,73101,Van,,,,,2610,,,2022-07-01 13:03:00,2022-07-01 16:18:00,237,,,,2022-07-02,lane,,0
5422,Nashville,TN,US,37201,Boise,ID,,,LTL,,,Aggregate,,450,21,Skyline Logistics,2024-04-05 02:25:00,,,,IL-MAIN,,2024-04-06,quote,,1
5423,Louisville,KY,US,40201,New Orleans,LA,US,70112,Dump,,,,,2420,14,Polaris Freight Group,2023-06-27 09:10:00,,,,,,2023-06-28,lane,,1
5424,Los Angeles,CA,,,Chicago,IL,,,Van,,26922,,,2637,,,2022-10-03 04:58:00,2022-10-03 06:42:00,173,,TN-MEM,,2022-10-09,lane,,1
5425,Detroit,MI,US,,Long Beach,CA,US,,Van,,17017,,,2387,1,Apex Freightways,2025-10-22 13:43:00,2025-10-22 15:53:00,65,,,,2025-11-04,lane,,1
5426,Albuquerque,NM,,,Indianapolis,IN,,,Van,,,,,916,28,Heartland Express Co.,2024-01-12 07:50:00,,,,,,2024-01-19,lane,,1
5427,New Orleans,LA,,,Omaha,NE,,,Van Haz,,,,48,1633,,,2023-10-26 18:24:00,,,,NJ-NWK,,2023-11-08,quote,,1
5428,Phoenix,AZ,US,,Minneapolis,MN,US,,Van,,34239,,,2674,,,2024-06-06 16:12:00,,,,,,2024-06-13,lane,,1
5429,Miami,FL,US,,Pittsburgh,PA,US,,Van,,,,,944,,,2024-01-01 10:21:00,,,,,,2024-01-08,lane,,0
5430,Louisville,KY,US,,Oklahoma City,OK,,73101,Van,,,,240,1424,19,Anchor Bay Transport,2022-03-24 19:29:00,,,,,,2022-04-03,lane,,1
5431,Boise,ID,,83701,Pittsburgh,PA,US,15201,Van,5,,Plastic Pellets,,2672,,,2024-04-08 05:00:00,,,,,,2024-04-18,quote,,1
5432,Portland,OR,US,,Sacramento,CA,US,,Flatbed,,,,224,1579,,,2025-10-20 16:43:00,,,,,,2025-11-02,quote,,1
5433,Louisville,KY,US,,Houston,TX,US,77002,Van,,23009,,,2367,24,Lighthouse Logistics,2024-02-11 08:05:00,2024-02-11 09:50:00,189,,GA-ATL,,2024-02-12,quote,,1
5434,Salt Lake City,UT,US,84101,Long Beach,CA,US,90802,Van,,,,,1757,11,Granite State Transport,2025-02-16 17:54:00,,,,,,2025-02-17,lane,,0
5435,New Orleans,LA,US,,Portland,OR,US,,Van,,,,,1617,,,2023-10-01 01:36:00,2023-10-01 04:35:00,250,,,,2023-10-05,lane,,1
5436,Pittsburgh,PA,US,15201,Seattle,WA,US,,Van,,44817,,,2153,27,Buckeye Hauling,2023-11-04 06:22:00,,,,CA-LB,,2023-11-12,quote,,1
5437,Portland,OR,US,97201,Reno,NV,US,89501,Van,,,,,2690,20,Crestwood Carriers,2023-06-11 18:08:00,,,,,,,lane,,1
5438,New Orleans,LA,US,,Oklahoma City,OK,US,,Van,,,,,2119,,,2024-01-12 17:05:00,,,,,,2024-01-22,quote,,1
5439,Houston,TX,,,Memphis,TN,US,,Dump,,,,,1313,,,2023-07-07 09:48:00,,,,,,2023-07-17,lane,,1
5440,Milwaukee,WI,US,,Portland,OR,US,,Dump,,17601,Lumber,,1218,,,2024-03-14 14:37:00,,,,,,2024-03-15,lane,,1
5441,Portland,OR,US,,New Orleans,LA,US,,Van,,34125,Food Grade,,1203,,,2024-12-02 05:28:00,2024-12-02 06:05:00,86,,NJ-NWK,,2024-12-16,lane,,1
5442,Jacksonville,FL,US,,Minneapolis,MN,,,Van,,36175,,,2366,30,Silver Spur Carriers,2025-08-13 03:35:00,,,,,,2025-08-24,lane,,0
5443,Newark,NJ,US,07102,Reno,NV,,,Van,,,,,935,,,2025-07-08 18:55:00,,,,,,,lane,,1
5444,Omaha,NE,US,,Minneapolis,MN,US,55401,Van,,,,105,1678,,,2022-12-29 09:46:00,,,,,,2023-01-10,lane,,1
5445,Columbus,OH,US,43215,Indianapolis,IN,,,Van,,,,,1304,,,2024-05-18 01:47:00,,,,IL-MAIN,,2024-06-01,lane,,1
5446,Cleveland,OH,US,,Los Angeles,CA,,90001,Van,,33266,,,1857,1,Apex Freightways,2022-01-04 09:07:00,2022-01-04 12:51:00,226,,,,,lane,,1
5447,Denver,CO,US,80201,Detroit,MI,US,48201,Van,,,,,2566,5,Stellar Freight Solutions,2024-02-07 17:00:00,,,,,,2024-02-20,lane,,1
5448,Buffalo,NY,,,Sacramento,CA,,95814,LTL,,,,93,392,23,Driftless Trucking,2023-08-10 08:48:00,,,,,,2023-08-12,lane,,1
5449,Albuquerque,NM,US,,Seattle,WA,US,98101,Van,,47040,,,1985,,,2024-12-26 02:43:00,,,,,,2025-01-02,lane,,1
5450,Kansas City,MO,,,Portland,OR,,,Van,,,,75,1436,15,Meridian Trucking,2024-09-03 23:04:00,,,,OH-COL,,,lane,,1
5451,Columbus,OH,,,Birmingham,AL,US,35201,Van,,,,,2057,,,2025-02-18 17:45:00,,,,NJ-NWK,,,lane,,1
5452,Miami,FL,,,Jacksonville,FL,US,32099,Van,,34658,Consumer Goods,,1391,,,2024-01-19 07:21:00,,,,NJ-NWK,,,lane,,1
5453,Los Angeles,CA,US,,Houston,TX,US,,Van,,32197,,,1952,,,2024-09-06 05:15:00,,,,IL-MAIN,,,lane,,1
5454,Sacramento,CA,US,,Seattle,WA,US,,Van,,,Plastic Pellets,,1759,,,2023-09-04 22:06:00,,,,,,,lane,,1
5455,Kansas City,MO,US,,Portland,OR,US,97201,Van,,,,,1175,,,2024-11-16 06:09:00,,,,,,,lane,,0
5456,Buffalo,NY,US,,Richmond,VA,US,,Dump,,,Chemicals (non-haz),,3158,26,Old Glory Freight,2025-05-29 21:12:00,,,,,,2025-06-04,quote,,1
5457,Charlotte,NC,US,,Boise,ID,US,83701,Van,,37139,,,1543,,,2024-08-26 17:45:00,,,,,,2024-09-06,quote,,0
5458,Des Moines,IA,US,,Louisville,KY,US,,Van,,,,,2193,,,2025-12-24 14:04:00,2025-12-24 15:47:00,211,,TN-MEM,,2025-12-25,lane,,1
5459,Louisville,KY,US,,Newark,NJ,US,,Van,,21961,Construction Materials,,974,,,2025-04-04 16:31:00,2025-04-04 17:39:00,100,,NJ-NWK,,2025-04-11,lane,,1
5460,Orlando,FL,,,Birmingham,AL,,35201,Van,,,,,1967,27,Buckeye Hauling,2024-11-27 09:28:00,,,,GA-ATL,,2024-11-30,quote,,1
5461,Cleveland,OH,,44101,New Orleans,LA,US,,Van,,46879,,,1728,10,Tideland Logistics,2022-02-21 22:47:00,,,,,,2022-02-25,lane,,1
5462,Minneapolis,MN,,,Orlando,FL,US,,LTL,,,,,661,,,2022-08-16 09:57:00,,,,,,2022-08-30,lane,,1
5463,Cleveland,OH,,44101,Milwaukee,WI,US,,Van,,,,96,2372,,,2024-04-02 12:35:00,2024-04-02 14:54:00,167,,NJ-NWK,,2024-04-08,quote,,1
5464,Milwaukee,WI,US,,Detroit,MI,US,48201,Van,,28436,,,2478,,,2025-04-10 08:38:00,2025-04-10 12:17:00,215,,,,,lane,,1
5465,Long Beach,CA,US,90802,Phoenix,AZ,US,,Van,,,,,2295,,,2021-11-15 18:36:00,,,,,,,lane,,1
5466,Salt Lake City,UT,,,Cincinnati,OH,US,,Van,,29378,,,1453,,,2023-04-09 06:56:00,,,,GA-ATL,,,lane,,0
5467,Cincinnati,OH,US,,Chicago,IL,,60601,Van,,,Mixed Load,,2427,,,2026-02-26 06:22:00,,,,,,2026-03-09,lane,,1
5468,Jacksonville,FL,US,,Richmond,VA,,,Van,,,,,1127,,,2025-10-26 20:42:00,2025-10-26 22:17:00,157,,,,,quote,,0
5469,New Orleans,LA,US,,Albuquerque,NM,US,,Dump,,,Beverages,,1365,28,Heartland Express Co.,2024-02-12 20:12:00,,,,CA-LB,,2024-02-20,lane,,1
5470,Indianapolis,IN,US,,Charlotte,NC,US,,Van,,,,,1496,22,Vanguard Freight Co.,2025-08-31 13:15:00,2025-08-31 15:39:00,64,,CA-LB,,2025-09-03,lane,,0
5471,Reno,NV,,,Portland,OR,US,97201,Van,,,,,2007,,,2023-06-03 14:06:00,,,,,,,lane,,1
5472,Reno,NV,US,,Denver,CO,US,80201,Van,,21943,,,1229,8,Northwind Trucking,2021-07-13 05:43:00,,,,,,2021-07-15,lane,,0
5473,Pittsburgh,PA,US,,Oklahoma City,OK,US,,Van,,,Plastic Pellets,,2035,,,2024-11-16 03:47:00,,,,,,2024-11-18,lane,,1
5474,Houston,TX,,,Los Angeles,CA,US,90001,Van,,,,,2220,,,2024-01-01 03:49:00,2024-01-01 06:17:00,37,,TN-MEM,,,lane,,1
5475,Cincinnati,OH,US,45201,Chicago,IL,,60601,Van,,31917,,,2568,24,Lighthouse Logistics,2025-01-28 13:54:00,,,,,,2025-01-29,lane,,1
5476,Reno,NV,US,,Cleveland,OH,US,,Van,,,,71,1887,,,2024-06-08 07:49:00,2024-06-08 09:05:00,72,,,,2024-06-10,lane,,1
5477,Milwaukee,WI,US,53201,Denver,CO,,,Dump,,31882,,,2150,23,Driftless Trucking,2023-03-17 04:12:00,,,,,,2023-03-24,quote,,1
5478,Indianapolis,IN,,,Atlanta,GA,,30303,Van,,,,,2207,,,2024-02-22 16:09:00,,,,,,2024-03-05,quote,,1
5479,Birmingham,AL,,,Jacksonville,FL,US,32099,Van,,,,,2093,,,2024-05-04 17:34:00,,,,,,2024-05-12,lane,,1
5480,Salt Lake City,UT,US,84101,Kansas City,MO,US,,Van,,,,,1637,1,Apex Freightways,2023-10-15 10:30:00,,,,,,2023-10-17,lane,,1
5481,Orlando,FL,,,Denver,CO,US,,Van,,,,,1620,11,Granite State Transport,2026-01-18 05:19:00,,,,,,2026-01-29,lane,,1
5482,Milwaukee,WI,US,,Minneapolis,MN,US,55401,Van,,43584,,,2682,,,2023-10-08 18:02:00,,,,,,2023-10-13,lane,,1
5483,Jacksonville,FL,,,Des Moines,IA,,,Van,,,,152,1988,,,2025-01-06 12:15:00,,,,,,2025-01-17,quote,,1
